Oppland;Vang;Høre skule;;2973;RYFOSS;35
Oppland;Vang;Vang barne- og ungdomsskule;;2975;VANG I VALDRES;117
Oppland;Vang;Åsvang skule;;2975;VANG I VALDRES;14
Oppland;Vang;Øye skule;;2977;ØYE;13
Oppland;Vestre Slidre;Vestre Slidre;Slidretun;2966;SLIDRE;0
Oppland;Vestre Slidre;Røn skule;TØRGET;2960;RØN;85
Oppland;Vestre Slidre;Slidre skule;;2966;SLIDRE;190
Oppland;Vestre Toten;Vestre Toten kommune - skolekontoret;Rådhuset ;2830;RAUFOSS;0
Oppland;Vestre Toten;Bøverbru skole;Skolevegen 10;2846;BØVERBRU;124
Oppland;Vestre Toten;Ihle skole;;2846;BØVERBRU;58
Oppland;Vestre Toten;Korta skole;KORTA SKOLEVEG 30;2830;RAUFOSS;351
Oppland;Vestre Toten;Raufoss skole;LUNDERSVEI;2830;RAUFOSS;224
Oppland;Vestre Toten;Raufoss ungdomsskole;Prøvenvegen 51;2830;RAUFOSS;253
Oppland;Vestre Toten;Reinsvoll skole;Frøsakervegen 21;2840;REINSVOLL;165
Oppland;Vestre Toten;Reinsvoll ungdomsskole;Frøsakervegen 17;2840;REINSVOLL;220
Oppland;Vestre Toten;Thune skole;;2843;EINA;147
Oppland;Vågå;Vågå Oppvekst og kultursektor; ; ;;0
Oppland;Vågå;Lalm Oppvekstsenter;Skulevegen 4;2682;LALM;57
Oppland;Vågå;Sjårdalen Barnehage;Sjårdalen;2680 Vågå;;0
Oppland;Vågå;Sjårdalen Oppvekstsenter;Sjårdalen;2680;VÅGÅ;24
Oppland;Vågå;Tessand Barnehage; ; ;;0
Oppland;Vågå;Tessand Oppvekstsenter;;2683;TESSANDEN;21
Oppland;Vågå;Vågå ungdomsskule;Moavegen 34;2680;VÅGÅ;146
Oppland;Vågå;Vågåmo skule;Klones;2680;VÅGÅ;209
Oppland;Østre Toten;Hovedutvalg  for undervisning;;2850;LENA;0
Oppland;Østre Toten;Hoffsvangen skole;;2850;LENA;190
Oppland;Østre Toten;Kapp skole;Engevegen 1;2849;KAPP;245
Oppland;Østre Toten;Kolbu skole;;2847;KOLBU;192
Oppland;Østre Toten;Lena ungdomsskole;;2850;LENA;318
Oppland;Østre Toten;Nordli skole;;2820;NORDRE TOTEN;101
Oppland;Østre Toten;Skreia ungdomsskole;Skolevegen;2848;SKREIA;271
Oppland;Østre Toten;Stange skole;;2848;SKREIA;178
Oppland;Østre Toten;Totenviken skole;RUTE 512;2848;SKREIA;114
Oppland;Østre Toten;Vilberg skole;;2850;LENA;113
Oppland;Øyer;Øyer kommune - Område drift; ; ;;0
Oppland;Øyer;Aurvoll skole;Øvregate 2;2635;TRETTEN;130
Oppland;Øyer;Solvang skole;Aaslettveien 70;2636;ØYER;217
Oppland;Øyer;Vidarheim skole;Kramprudvegen 9;2636;ØYER;75
Oppland;Øyer;Øyer ungdomsskole;Hundervegen 85;2636;ØYER;247
Oppland;Øystre Slidre;Øystre Slidre kommune; Bygdinvegen 1989; ;;0
Oppland;Øystre Slidre;Beito skule;Øyangsvegen 9;2952;BEITO;71
Oppland;Øystre Slidre;Heggebø SFO;;2940;HEGGENES;0
Oppland;Øystre Slidre;Heggebø skule;Robølsvegen 630;2940;HEGGENES;46
Oppland;Øystre Slidre;Rogne skule;Solhauglie 6;2943;ROGNE;73
Oppland;Øystre Slidre;Øystre Slidre ungdomsskule;Bygdinvegen 1985;2940;HEGGENES;206
Oppland;Øystre Slidre;Beitostølen Helsesportsenters Skuleavdeling;;2953;BEITOSTØLEN;0
Oppland;Lillehammer;Engesvea barne- og ungdomsskole;Jean Heibergs veg 15;2614;LILLEHAMMER;44
Oppland;Gjøvik;Gjøvik videregående skole;Ludvig Skattums gate 23;2819;GJØVIK;3
Oppland;Søndre Land;Land Montessoriskole;Landåsvegen 709;2861;LANDÅSBYGDA;25
Oppland;Gjøvik;Steinerskolen Gjøvik-Toten;ØSTRE TOTENVEI 14;2816;GJØVIK;67
Oppland;Lillehammer;Steinerskolen på Lillehammer;Heimtunveien 36;2608;LILLEHAMMER;91
Oppland;Østre Toten;Toten Montessoriskole;Kolbulinna 991;2847;KOLBU;55
Oppland;Ringebu;Venabygd Montessoriskule og Barnehage;;2632;VENABYGD;48
Buskerud;Drammen;Drammen;Engene 1;3008;DRAMMEN;0
Buskerud;Drammen;Aronsløkka skole;Roligheten 3;3029;DRAMMEN;356
Buskerud;Drammen;Bragernes skole;Lammers gate 40;3014;DRAMMEN;295
Buskerud;Drammen;Brandengen skole;Iver Holters gate 48;3041;DRAMMEN;370
Buskerud;Drammen;Børresen skole;Hauges gate 100;3019;DRAMMEN;343
Buskerud;Drammen;Danvik skole;Danvikbakken 2;3046;DRAMMEN;413
Buskerud;Drammen;Fjell skole;Lauritz Hervigs vei 20;3035;DRAMMEN;619
Buskerud;Drammen;Frydenhaug skole;Frydenhaugveien 30;3041;DRAMMEN;70
Buskerud;Drammen;Galterud skole;Solsvingen 80;3034;DRAMMEN;310
Buskerud;Drammen;Gulskogen skole;Vintergata 8;3048;DRAMMEN;611
Buskerud;Drammen;Hallermoen skole;Vargveien 15;3030;DRAMMEN;451
Buskerud;Drammen;Kjøsterud skole;Betzy Kjelsbergs vei 182;3028;DRAMMEN;300
Buskerud;Drammen;Konnerud skole;Malmveien 19;3031;DRAMMEN;462
Buskerud;Drammen;Rødskog skole;Rødskoggata 7;3048;DRAMMEN;145
Buskerud;Drammen;Skoger skole;GUNDESØLINA 10;3039;DRAMMEN;184
Buskerud;Drammen;Strømsø skole;Telthusgata 8;3044;DRAMMEN;342
Buskerud;Drammen;Svensedammen skole;Torsbergveien 9;3032;DRAMMEN;505
Buskerud;Drammen;Vestbygda skole;JORDBREKKVEIEN 3;3039;DRAMMEN;322
Buskerud;Drammen;Åskollen skole;Tverrliggeren 10;3038;DRAMMEN;428
Buskerud;Drammen;Åssiden skole;Vårveien 3;3024;DRAMMEN;324
Buskerud;Drammen;Øren skole;Hotvetveien 100;3023;DRAMMEN;434
Buskerud;Flesberg;Oppvekst- og kulturetaten;Kommunehuset;3623;LAMPELAND;0
Buskerud;Flesberg;Flesberg skole;FLESBERG;3620;FLESBERG;190
Buskerud;Flesberg;Lampeland skole;;3623;LAMPELAND;145
Buskerud;Flå;Flå Skolestyre; ; ;;0
Buskerud;Flå;Flå skole;FLÅ;3539;FLÅ;126
Buskerud;Gol;Gol kommune;Gamlevegen 4;3550;GOL;0
Buskerud;Gol;Gol skule;SKULEVEGEN 11;3550;GOL;315
Buskerud;Gol;Gol ungdomsskule;Svøovegen 3;3550;GOL;161
Buskerud;Gol;Herad skule;Liagardsvegen;3550;GOL;72
Buskerud;Hemsedal;Kultur-og oppvekst, Hemsedal kommune;Trøim;3560;HEMSEDAL;0
Buskerud;Hemsedal;Hemsedal barne- og ungdomsskule;TRØIM;3560;HEMSEDAL;187
Buskerud;Hemsedal;Tuv Oppvekstsenter;Tuv;3560;HEMSEDAL;42
Buskerud;Hemsedal;Ulsåk Oppvekstsenter;ULSÅK;3560;HEMSEDAL;54
Buskerud;Hol;Hol skolestyre;Ålmannvegen;3576;HOL;0
Buskerud;Hol;Dagali og Skurdalen Oppvekstsenter;Skurdalsvegen 480;3580;GEILO;25
Buskerud;Hol;Geilo skole;LIENVEGEN 75;3580;GEILO;251
Buskerud;Hol;Hol ungdomsskole;LIENVEGEN 63;3580;GEILO;135
Buskerud;Hol;Holet skule;Hellingvegen 4;3576;HOL;67
Buskerud;Hol;Hovet skole;HOVET;3577;HOVET;38
Buskerud;Hole;Hole kommune;Viksveien 30;3530;RØYSE;0
Buskerud;Hole;Hole ungdomsskole;Koksrudveien 21;3530;RØYSE;197
Buskerud;Hole;Røyse skole;PRESTEGÅRDSVEIEN 29;3530;RØYSE;157
Buskerud;Hole;Sundvollen Oppvekstsenter;Dronningveien 19;3531;KROKKLEIVA;137
Buskerud;Hole;Vik skole;Viksveien 27;3530;RØYSE;246
Buskerud;Hurum;Hurum T.O.R;Stikkvannsveien 2,;3475;SÆTRE;27
Buskerud;Hurum;Filtvet skole;Filtvetveien 2;3480;FILTVET;134
Buskerud;Hurum;Folkestad skole;Folkestadveien 4;3483;KANA;149
Buskerud;Hurum;Grytnes ungdomsskole;Stikkvannsveien 4;3475;SÆTRE;168
Buskerud;Hurum;Hurum ungdomsskole;Skoledalen 89;3482;TOFTE;238
Buskerud;Hurum;Sætre skole;Søndre Sætrevei 1;3475;SÆTRE;379
Buskerud;Hurum;Tofte skole;Skoledalen 7;3482;TOFTE;142
Buskerud;Kongsberg;Kongsberg kommune, Oppveksttjenesten;Kirkegt. 1;3616;KONGSBERG;0
Buskerud;Kongsberg;Berg skole;VOLDENVEIEN 1;3619;SKOLLENBORG;36
Buskerud;Kongsberg;Efteløt skole;EFTELØT;3618;SKOLLENBORG;102
Buskerud;Kongsberg;Gamlegrendåsen skole;Christian Sindings vei 25;3610;KONGSBERG;443
Buskerud;Kongsberg;Hvittingfoss barne- og ungdomsskole;Bjørkhaugen 16;3647;HVITTINGFOSS;208
Buskerud;Kongsberg;Jondalen skole;Jondalsveien 470;3614;KONGSBERG;65
Buskerud;Kongsberg;Kongsgårdmoen skole;Fleischers vei 4;3615;KONGSBERG;195
Buskerud;Kongsberg;Madsebakken skole;Kongsbakken 6;3612;KONGSBERG;289
Buskerud;Kongsberg;Raumyr skole;Raumyrveien 18;3613;KONGSBERG;312
Buskerud;Kongsberg;Skavanger skole;Dyrgravveien 5;3617;KONGSBERG;160
Buskerud;Kongsberg;Skrim ungdomsskole;Fleischers vei 12;3615;KONGSBERG;202
Buskerud;Kongsberg;Tislegård ungdomsskole;Tislegårdveien 11;3616;KONGSBERG;330
Buskerud;Kongsberg;Vestsiden ungdomsskole;Boecks gate 7;3616;KONGSBERG;294
Buskerud;Kongsberg;Wennersborg skole;Gesellveien 5;3616;KONGSBERG;241
Buskerud;Krødsherad;Krødsherad kommune - Sektor for oppvekst; ; ;;0
Buskerud;Krødsherad;Krøderen skole;KRØDEREN;3535;KRØDEREN;151
Buskerud;Krødsherad;Noresund skole;NORESUND;3536;NORESUND;76
Buskerud;Lier;Lier skole ansvar 100;Lier rådhus;3400;LIER;0
Buskerud;Lier;Egge skole;Vestsideveien 115;3400;LIER;128
Buskerud;Lier;Gullaug skole;Linnesstranda 69;3400;LIER;225
Buskerud;Lier;Hallingstad skole;TRANBY TORG 1;3408;TRANBY;258
Buskerud;Lier;Hegg skole;Heggveien 4;3400;LIER;399
Buskerud;Lier;Heia skole;Heiaveien 5;3420;LIERSKOGEN;254
Buskerud;Lier;Hennummarka skole;Hennummarka 4;3408;TRANBY;297
Buskerud;Lier;Høvik skole;Jensvollveien 42;3400;LIER;290
Buskerud;Lier;Lierbyen skole;Stokkeveien 2;3400;LIER;227
Buskerud;Lier;Nordal skole;Ringeriksveien 312;3408;TRANBY;65
Buskerud;Lier;Oddevall skole;Oddevallveien 10;3400;LIER;78
Buskerud;Lier;Stoppen skole;Jensvollveien 38;3400;LIER;225
Buskerud;Lier;Sylling skole;Skoleveien 2;3410;SYLLING;293
Buskerud;Lier;Tranby skole;TRANBY TORG 3;3408;TRANBY;409
Buskerud;Modum;Modum undervisningskontor;Rådhuset;3370;VIKERSUND;0
Buskerud;Modum;Buskerud skole;Nordbråtagata;3340;ÅMOT;161
Buskerud;Modum;Enger skole;Eikerveien 52;3340;ÅMOT;173
Buskerud;Modum;Nordre Modum ungdomsskole;Skolegata;3370;VIKERSUND;227
Buskerud;Modum;Stalsberg skole;Stalsbergveien 24;3360;GEITHUS;228
Buskerud;Modum;Sysle skole;Røsteveien;3370;VIKERSUND;160
Buskerud;Modum;Søndre Modum ungdomsskole;Jellumveien 3;3340;ÅMOT;219
Buskerud;Modum;Vikersund skole;Skolegata;3370;VIKERSUND;273
Buskerud;Nedre Eiker;Nedre Eiker Skolestyre;Rådhusgt. 1;3050;MJØNDALEN;0
Buskerud;Nedre Eiker;Eknes ungdomsskole;Gamle Riksvei 246;3055;KROKSTADELVA;331
Buskerud;Nedre Eiker;Killingrud ungdomsskole;Killingrudalleen 12;3057;SOLBERGELVA;242
Buskerud;Nedre Eiker;Krokstad skole;Skoleveien 5;3055;KROKSTADELVA;535
Buskerud;Nedre Eiker;Mjøndalen skole;Stadiongata 2;3050;MJØNDALEN;450
Buskerud;Nedre Eiker;Sagstedbrua skole;LYSAKERVEIEN 18;3055;KROKSTADELVA;11
Buskerud;Nedre Eiker;Solberg skole;Gamle Riksvei 57;3057;SOLBERGELVA;516
Buskerud;Nedre Eiker;Steinberg skole;Tunveien 2;3053;STEINBERG;179
Buskerud;Nedre Eiker;Stenseth skole;Neptunveien 5;3055;KROKSTADELVA;226
Buskerud;Nedre Eiker;Veiavangen ungdomsskole;Løkkeveien 2;3050;MJØNDALEN;335
Buskerud;Nedre Eiker;Åsen skole;Ragnar Raanaas vei 22;3050;MJØNDALEN;233
Buskerud;Nes i Buskerud;Rådmannskontoret;Alfarvegen 46; 3540;;0
Buskerud;Nes i Buskerud;Nes barneskole;Beiavegen 23;3540;NESBYEN;246
Buskerud;Nes i Buskerud;Nes ungdomsskole;Beiavegen 6;3540;NESBYEN;118
Buskerud;Nore og Uvdal;Fagavdeling for skole, barnehage og kultur;Sentrum 16;3630;RØDBERG;0
Buskerud;Nore og Uvdal;Nore skole;;3629;NORE;23
Buskerud;Nore og Uvdal;Rødberg skole;;3630;RØDBERG;207
Buskerud;Nore og Uvdal;Tunhovd Oppvekstsenter;Tunhovd;3540;NESBYEN;11
Buskerud;Nore og Uvdal;Uvdal skole;;3632;UVDAL;81
Buskerud;Ringerike;Ringerike kommune, Oppvekstenheten;Osloveien 1;3504;HØNEFOSS;0
Buskerud;Ringerike;Eikli skole;Osloveien 2;3511;HØNEFOSS;177
Buskerud;Ringerike;Gamle Ullerål Skole/honerud;Sagaveien 32;3515;HØNEFOSS;18
Buskerud;Ringerike;Hallingby skole;Hvalsbruveien 16;3525;HALLINGBY;310
Buskerud;Ringerike;Haugsbygd ungdomsskole;Fløytingen 103;3514;HØNEFOSS;213
Buskerud;Ringerike;Helgerud skole;Valhallveien 27;3518;HØNEFOSS;238
Buskerud;Ringerike;Hov ungdomsskole;Hovsmarkveien 14;3515;HØNEFOSS;241
Buskerud;Ringerike;Hønefoss skole;Hønengata 9;3513;HØNEFOSS;220
Buskerud;Ringerike;Kirkeskolen;Norderhov;3512;HØNEFOSS;68
Buskerud;Ringerike;Nes skole;;3524;NES I ÅDAL;42
Buskerud;Ringerike;Sokna skole;Skoleveien 40;3534;SOKNA;211
Buskerud;Ringerike;Stranden skole;Ask;3519;HØNEFOSS;65
Buskerud;Ringerike;Tyristrand skole;Brugsjordet 6;3533;TYRISTRAND;330
Buskerud;Ringerike;Ullerål skole;Hovsmarkveien 7;3515;HØNEFOSS;229
Buskerud;Ringerike;Vang skole;Fløytingen 95;3514;HØNEFOSS;319
Buskerud;Ringerike;Vegård skole;Tjyruhjellveien 4 Åsa;3512;HØNEFOSS;64
Buskerud;Ringerike;Veien skole;Veienkollen 20;3517;HØNEFOSS;186
Buskerud;Ringerike;Veienmarka ungdomsskole;Ringveien 103;3517;HØNEFOSS;295
Buskerud;Rollag;Utvalget for FOLK;Kommunehuset;3626;ROLLAG;0
Buskerud;Rollag;Rollag skule;;3626;ROLLAG;46
Buskerud;Rollag;Veggli skole;;3628;VEGGLI;140
Buskerud;Røyken;Røyken kommune, Rådmannen;Rådhuset;3440;RØYKEN;0
Buskerud;Røyken;Frydenlund barneskole;Astrid Skares vei 72;3474;ÅROS;226
Buskerud;Røyken;Hyggen Oppvekstsenter;Bakkekroken 8;3442;HYGGEN;119
Buskerud;Røyken;Midtbygda barneskole;SPIKKESTADVEIEN 21;3440;RØYKEN;443
Buskerud;Røyken;Nærsnes barneskole;SOKKABEKKVEIEN 7;3478;NÆRSNES;104
Buskerud;Røyken;Røyken ungdomsskole;Nils Slottos vei 3;3440;RØYKEN;210
Buskerud;Røyken;Slemmestad barneskole;Boligveien 18 B;3470;SLEMMESTAD;237
Buskerud;Røyken;Slemmestad ungdomsskole;SKOLEBAKKEN 7;3470;SLEMMESTAD;387
Buskerud;Røyken;Spikkestad barneskole;Kunnskapsveien 46;3430;SPIKKESTAD;375
Buskerud;Røyken;Spikkestad ungdomsskole;Ovnerudveien 1;3430;SPIKKESTAD;212
Buskerud;Røyken;Sydskogen barneskole;Odins vei 69;3472;BØDALEN;169
Buskerud;Røyken;Torvbråten barneskole;Skogveien 16;3470;SLEMMESTAD;268
Buskerud;Sigdal;Sigdal Skolestyre; Herredshuset;3350;PRESTFOSS;0
Buskerud;Sigdal;Båsheim SFO;Frydheim grendehus;3350;PRESTFOSS;0
Buskerud;Sigdal;Eggedal skole;STRENGVAD;3359;EGGEDAL;99
Buskerud;Sigdal;Nerstad skole;NERSTAD;3350;PRESTFOSS;106
Buskerud;Sigdal;Prestfoss skole;KRINGSTAD;3350;PRESTFOSS;97
Buskerud;Sigdal;Sigdal ungdomsskole;;3350;PRESTFOSS;131
Buskerud;Ål ;Ål kommune - skuleetaten; Torget 1;3570;ÅL;0
Buskerud;Ål ;Leveld skule;LEVELD;3570;ÅL;71
Buskerud;Ål ;Nedre-Ål skule;Sundrevegen 43 - 45;3570;ÅL;198
Buskerud;Ål ;Sando skule;;3570;ÅL;47
Buskerud;Ål ;Skattebøl skule;BRENNOVEGEN 9;3570;ÅL;39
Buskerud;Ål ;Torpo skule;SKULEBAKKEN 3;3579;TORPO;84
Buskerud;Ål ;Ål ungdomsskule;Sundrevegen 42;3570;ÅL;206
Buskerud;Øvre Eiker;Skole- og barnehageseksjonen;Stasjonsgata 72 -74;3300;HOKKSUND;0
Buskerud;Øvre Eiker;Darbu barneskole;Kongsbergveien 692;3322;DARBU;102
Buskerud;Øvre Eiker;Hokksund barneskole;Østre Brugate 14;3300;HOKKSUND;433
Buskerud;Øvre Eiker;Hokksund ungdomsskole;Rådhusgata 2;3300;HOKKSUND;289
Buskerud;Øvre Eiker;Ormåsen barneskole;Bjørnefaret 5;3320;VESTFOSSEN;156
Buskerud;Øvre Eiker;Røren barneskole;Læreveien 10;3300;HOKKSUND;258
Buskerud;Øvre Eiker;Skotselv skole;Dalerveien;3330;SKOTSELV;263
Buskerud;Øvre Eiker;Vestfossen barneskole;Skolegata;3320;VESTFOSSEN;298
Buskerud;Øvre Eiker;Vestfossen ungdomsskole;Fossgata;3320;VESTFOSSEN;261
Buskerud;Hol;Geilomo skole;;3580;GEILO;22
Buskerud;Kongsberg;Kongsberg International School;Dyrmyrgate 39&41;3611;KONGSBERG;157
Buskerud;Øvre Eiker;Lerberg skole og kompetansesenter;Ringeriksveien 2;3300;HOKKSUND;19
Buskerud;Nedre Eiker;Rosendal skole Adventistsamfunnets Grunnskoler;Fjerdingen 3;3050;MJØNDALEN;103
Buskerud;Nes i Buskerud;Rukkedalen Friskole;Rukkedalen;3540;NESBYEN;34
Buskerud;Modum;Skolen Ved Modum Bad;BADEVEIEN;3370;VIKERSUND;14
Buskerud;Hurum;Steinerskolen i Hurum;Åsheimveien 10;3490;KLOKKARSTUA;124
Buskerud;Ringerike;Steinerskolen på Ringerike;Almveien 15;3520;JEVNAKER;73
Buskerud;Hole;Tyrifjord barne- og ungdomsskole;;3530;RØYSE;50
Vestfold;Andebu;Oppvekst- og kulturetaten i Andebu;Sentrum 1;3158;ANDEBU;0
Vestfold;Andebu;Andebu skole;ANDEBU SENTRUM 3;3158;ANDEBU;253
Vestfold;Andebu;Andebu ungdomsskole;Andebu Sentrum 8;3158;ANDEBU;248
Vestfold;Andebu;Høyjord skole;HØYJORD;3158;ANDEBU;117
Vestfold;Andebu;Kodal skole;Rismyrveien 6;3243;KODAL;148
Vestfold;Hof;Hof Skolestyre;Lindsetveien 1;3090;HOF;0
Vestfold;Hof;Hof skole;Lindsetveien 1;3090;HOF;432
Vestfold;Holmestrand;Holmestrand Område skole;Rådhusgaten 11;3080;HOLMESTRAND;0
Vestfold;Holmestrand;Botne skole;Gurannveien 25 B;3080;HOLMESTRAND;168
Vestfold;Holmestrand;Ekeberg skole;Hvittingfossveien 59;3080;HOLMESTRAND;290
Vestfold;Holmestrand;Gausetangen skole;Næskilds gate 2;3080;HOLMESTRAND;73
Vestfold;Holmestrand;Gjøklep ungdomsskole;Vesthøyveien 7 A;3080;HOLMESTRAND;366
Vestfold;Holmestrand;Hillestad skole;Hvittingfossveien 299;3080;HOLMESTRAND;122
Vestfold;Holmestrand;Kleiverud skole;KLEIVERUDVEIEN 199;3080;HOLMESTRAND;135
Vestfold;Horten;Virksomhet skole, Horten kommune;Apotekergt. 12;3191;HORTEN;0
Vestfold;Horten;Bakkeåsen skole;Kirkeveien 10;3179;ÅSGÅRDSTRAND;12
Vestfold;Horten;Borre ungdomsskole;Ynglingeveien 11;3184;BORRE;298
Vestfold;Horten;Fagerheim skole;Kopstadveien 14;3180;NYKIRKE;125
Vestfold;Horten;Granly skole;Borreveien 51;3186;HORTEN;413
Vestfold;Horten;Holtan ungdomsskole;Grønligata 23;3188;HORTEN;411
Vestfold;Horten;Lillås skole;Lilaasveien 7;3183;HORTEN;378
Vestfold;Horten;Lysheim skole;Adalsveien 8;3185;SKOPPUM;228
Vestfold;Horten;Nordskogen skole;Redaktør Thommessens gate 8;3188;HORTEN;360
Vestfold;Horten;Orerønningen ungdomsskole;Evjeveien 16;3189;HORTEN;305
Vestfold;Horten;Sentrum skole;Nedre vei 18;3183;HORTEN;476
Vestfold;Horten;Åsgården skole;Velleveien 79;3118;TØNSBERG;238
Vestfold;Lardal;Lardal kommune;Svarstadtunet 15 ; ;;0
Vestfold;Lardal;Lardal barneskole;LÅGAVEIEN 41;3275;SVARSTAD;201
Vestfold;Lardal;Lardal ungdomsskole;LÅGAVEIEN 26;3275;SVARSTAD;96
Vestfold;Larvik;Larvik kommune, Rådmannsfunksjonen;Feyersgt. 7;3250;;0
Vestfold;Larvik;Berg skole;Søndersrød;3295;HELGEROA;216
Vestfold;Larvik;Brunla ungdomsskole;Vardeveien 34;3292;STAVERN;257
Vestfold;Larvik;Byskogen skole;Frostvedtveien 21;3258;LARVIK;191
Vestfold;Larvik;Frostvedt skole;Askeveien 2;3274;LARVIK;186
Vestfold;Larvik;Frøy skole;Kråkefjellveien 1 A;3274;LARVIK;57
Vestfold;Larvik;Hedrum barneskole;Bommestad;3270;LARVIK;117
Vestfold;Larvik;Hedrum ungdomsskole;Vikingveien 7;3274;LARVIK;376
Vestfold;Larvik;Hvarnes skole;Hvarnes;3282;KVELDE;47
Vestfold;Larvik;Jordet skole;Brunlaveien 196;3267;LARVIK;338
Vestfold;Larvik;Kvelde skole;Kvelde;3282;KVELDE;268
Vestfold;Larvik;Langestrand skole;Rosendalsgata 17;3264;LARVIK;152
Vestfold;Larvik;Mellomhagen ungdomsskole;Mellomhagen 33;3261;LARVIK;295
Vestfold;Larvik;Mesterfjellet ungdomsskole;Kristian Fredriks vei 3;3257;LARVIK;165
Vestfold;Larvik;Nanset skole;Oberst Peters vei 6;3269;LARVIK;324
Vestfold;Larvik;Ra ungdomsskole;Ulfsbakveien 59;3267;LARVIK;322
Vestfold;Larvik;Rødbøl skole;Gamle Ravei 312;3270;LARVIK;96
Vestfold;Larvik;Sentrum skole;Gamle Kongevei 6;3256;LARVIK;0
Vestfold;Larvik;Sky skole;Kleiverveien 151;3268;LARVIK;289
Vestfold;Larvik;Stavern skole;Helgeroveien 1;3290;STAVERN;195
Vestfold;Larvik;Tjodalyng barne- og ungdomsskole;Vikveien 12;3280;TJODALYNG;474
Vestfold;Larvik;Torstrand skole;Kristian Fredriks vei 1;3257;LARVIK;200
Vestfold;Larvik;Valby skole;Sølvstråveien 42;3261;LARVIK;143
Vestfold;Larvik;Verdensmestern;Reipbanegata 20;3262;LARVIK;58
Vestfold;Larvik;Østre Halsen skole;Storgaten 29;3260;LARVIK;396
Vestfold;Nøtterøy;Nøtterøy Hovedutvalg for oppvekst og kultur;Tinghaugveien 17; ;;0
Vestfold;Nøtterøy;Borgheim ungdomsskole;Rektorveien 6;3140;NØTTERØY;449
Vestfold;Nøtterøy;Brattås skole;Brattåsveien 68;3140;NØTTERØY;196
Vestfold;Nøtterøy;Føynland skole;Kalvetangveien 1;3132;HUSØYSUND;178
Vestfold;Nøtterøy;Grindløkken skole;Nordre Løkkevei 11;3120;NØTTERØY;153
Vestfold;Nøtterøy;Herstad skole;Skarphagaveien 88;3140;NØTTERØY;186
Vestfold;Nøtterøy;Oserød skole;Oserødveien 64;3138;SKALLESTAD;384
Vestfold;Nøtterøy;Teie skole;Skoleveien 12;3121;NØTTERØY;240
Vestfold;Nøtterøy;Teigar ungdomsskole;Grindstuveien 31;3121;NØTTERØY;342
Vestfold;Nøtterøy;Torød skole;Oserødveien 156;3135;TORØD;149
Vestfold;Nøtterøy;Veierland skole;Albyveien 23;3144;VEIERLAND;15
Vestfold;Nøtterøy;Vestskogen skole;Lerkeveien 12 B;3142;VESTSKOGEN;270
Vestfold;Re;Re kommune;Regata 2;3174;REVETAL;0
Vestfold;Re;Kirkevoll skole;Gjelstadveien 2;3178;VÅLE;305
Vestfold;Re;Ramnes skole;TUFTEGATA 8;3175;RAMNES;222
Vestfold;Re;Revetal ungdomsskole;Kåpeveien 24;3174;REVETAL;341
Vestfold;Re;Røråstoppen skole;KÅPEVEIEN 103;3174;REVETAL;172
Vestfold;Re;Solerød Oppvekstsenter;Kåpeveien 697;3178;VÅLE;67
Vestfold;Sande i Vestfold;Sande skolestyre;Prestegårdsalleen 35;3070;SANDE I VESTFOLD;0
Vestfold;Sande i Vestfold;Galleberg skole;GALLEBERGVEIEN 140;3070;SANDE I VESTFOLD;128
Vestfold;Sande i Vestfold;Haga skole;Skolegata 8;3070;SANDE I VESTFOLD;336
Vestfold;Sande i Vestfold;Kjeldås skole;Kjeldåsgata 8;3070;SANDE I VESTFOLD;124
Vestfold;Sande i Vestfold;Sande ungdomsskole;Skolegata 14;3070;SANDE I VESTFOLD;366
Vestfold;Sande i Vestfold;Selvik skole;SANDEBUKTVEIEN 163;3070;SANDE I VESTFOLD;178
Vestfold;Sandefjord;Sandefjord skole- og barnehagekontor;Sandefjordsveien 3;3208;SANDEFJORD;0
Vestfold;Sandefjord;Breidablikk ungdomsskole;FRØYAS VEI 33;3216;SANDEFJORD;510
Vestfold;Sandefjord;Bugården ungdomsskole;SPORTSVEIEN 31;3224;SANDEFJORD;386
Vestfold;Sandefjord;Byskolen;SKOLEGATA 4;3210;SANDEFJORD;306
Vestfold;Sandefjord;Fevang skole;LINGELEMVEIEN 451;3239;SANDEFJORD;146
Vestfold;Sandefjord;Framnes skole;FERJEVEIEN 15;3222;SANDEFJORD;187
Vestfold;Sandefjord;Gokstad skole;URANIENBORGVEIEN 30;3235;SANDEFJORD;311
Vestfold;Sandefjord;Haukerød skole;RAVEIEN 220;3242;SANDEFJORD;359
Vestfold;Sandefjord;Helgerød skole;STEINSHOLTVEIEN 10;3233;SANDEFJORD;154
Vestfold;Sandefjord;Krokemoa skole;Ringveien 208;3223;SANDEFJORD;375
Vestfold;Sandefjord;Mosserød skole;Saturnus vei 15;3226;SANDEFJORD;344
Vestfold;Sandefjord;Ormestad skole;RINGKOLLGRENDA 15;3227;SANDEFJORD;168
Vestfold;Sandefjord;Ranvik ungdomsskole;Haukeveien 11;3212;SANDEFJORD;422
Vestfold;Sandefjord;Sande skole;ORELUND 10;3216;SANDEFJORD;280
Vestfold;Sandefjord;Store Bergan skole;HANEHOLMVEIEN 170;3230;SANDEFJORD;375
Vestfold;Sandefjord;Unneberg skole;UNNEBERGVEIEN 3;3239;SANDEFJORD;139
Vestfold;Sandefjord;Varden ungdomsskole;VARDEVEIEN 52;3227;SANDEFJORD;414
